date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,countryName,stateName,countyName,intervention,fips,lat,long,lastUpdatedDate
2020-09-02,271,1610,104,82,47,168,nan,nan,341,148164,13953,576097,7265,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-03,276,1610,106,82,48,168,nan,nan,354,151132,14061,573097,7296,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-04,280,1610,109,82,49,168,nan,nan,367,154112,14160,570090,7322,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-05,285,1610,111,82,50,168,nan,nan,381,157103,14249,567079,7344,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-06,289,1610,113,82,50,168,nan,nan,394,160100,14329,564066,7359,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-07,294,1610,115,82,51,168,nan,nan,408,163103,14398,561053,7369,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-08,297,1610,117,82,52,168,nan,nan,422,166109,14457,558043,7374,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-09,301,1610,119,82,52,168,nan,nan,436,169116,14506,555036,7373,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-10,305,1610,121,82,53,168,nan,nan,451,172122,14545,552037,7367,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-11,308,1610,123,82,54,168,nan,nan,465,175123,14574,549047,7355,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-12,311,1610,124,82,54,168,nan,nan,480,178119,14591,546069,7338,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-13,314,1610,126,82,55,168,nan,nan,494,181107,14598,543103,7315,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-14,316,1610,127,82,55,168,nan,nan,509,184085,14595,540153,7287,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-15,318,1610,129,82,55,168,nan,nan,524,187050,14580,537221,7254,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-16,320,1610,130,82,56,168,nan,nan,539,190001,14556,534308,7216,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-17,322,1610,131,82,56,168,nan,nan,554,192935,14520,531418,7173,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-18,323,1610,132,82,56,168,nan,nan,569,195850,14474,528551,7124,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-19,324,1610,133,82,56,168,nan,nan,585,198746,14418,525708,7072,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-20,325,1610,134,82,57,168,nan,nan,600,201619,14352,522892,7014,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-21,326,1610,134,82,57,168,nan,nan,615,204468,14276,520105,6952,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-22,326,1610,135,82,57,168,nan,nan,631,207291,14191,517348,6886,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-23,326,1610,135,82,57,168,nan,nan,646,210085,14095,514624,6816,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-24,326,1610,136,82,56,168,nan,nan,661,212850,13991,511933,6742,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-25,325,1610,136,82,56,168,nan,nan,677,215584,13877,509277,6664,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-26,324,1610,136,82,56,168,nan,nan,692,218286,13755,506656,6583,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-27,323,1610,136,82,56,168,nan,nan,708,220955,13625,504073,6498,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-28,322,1610,136,82,56,168,nan,nan,723,223588,13486,501528,6409,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-29,320,1610,135,82,55,168,nan,nan,738,226184,13341,499022,6319,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-09-30,318,1610,135,82,55,168,nan,nan,754,228743,13188,496557,6225,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-10-01,316,1610,135,82,54,168,nan,nan,769,231263,13029,494132,6130,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-10-02,314,1610,134,82,54,168,nan,nan,784,233744,12863,491749,6031,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-10-03,312,1610,133,82,53,168,nan,nan,799,236185,12691,489409,5931,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-10-04,309,1610,133,82,53,168,nan,nan,814,238585,12513,487111,5830,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-10-05,306,1610,132,82,52,168,nan,nan,829,240942,12331,484856,5727,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-10-06,303,1610,131,82,51,168,nan,nan,843,243257,12145,482645,5623,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-10-07,299,1610,130,82,51,168,nan,nan,858,245529,11954,480478,5518,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-10-08,296,1610,129,82,50,168,nan,nan,872,247758,11760,478355,5412,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-10-09,292,1610,128,82,49,168,nan,nan,887,249944,11561,476276,5305,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-10-10,288,1610,126,82,48,168,nan,nan,901,252085,11360,474242,5198,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-10-11,284,1610,125,82,48,168,nan,nan,915,254183,11157,472252,5090,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-10-12,280,1610,124,82,47,168,nan,nan,929,256237,10952,470306,4983,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-10-13,275,1610,122,82,46,168,nan,nan,943,258247,10745,468404,4875,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-10-14,271,1610,121,82,45,168,nan,nan,956,260212,10536,466546,4767,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-16
2020-03-06,219,15870,72,465,72,1551,nan,nan,0,0,10,4903162,12,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-07,219,15870,72,465,72,1551,nan,nan,0,5,13,4903153,15,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-08,219,15870,72,465,72,1551,nan,nan,0,12,17,4903143,18,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-09,219,15870,72,465,72,1551,nan,nan,0,21,22,4903129,23,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-10,219,15870,72,465,72,1551,nan,nan,0,32,27,4903112,30,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-11,220,15870,72,465,72,1551,nan,nan,0,46,35,4903090,38,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-12,220,15870,72,465,72,1551,nan,nan,0,63,44,4903062,48,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-13,220,15870,72,465,72,1551,nan,nan,0,86,56,4903026,61,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-14,220,15870,73,465,72,1551,1.7693471146,1.0769467238,0,114,72,4902982,78,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-15,220,15870,73,465,73,1551,1.7683976013,0.4305885232,0,150,91,4902925,98,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-16,220,15870,73,465,73,1551,1.7651489806,0.4142058111,0,195,115,4902853,125,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-17,221,15870,73,465,73,1551,1.7595990558999999,0.3927139257,0,253,146,4902761,158,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-18,221,15870,73,465,73,1551,1.7519742328999999,0.34872700090000003,0,326,186,4902646,201,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-19,221,15870,73,465,73,1551,1.7421278272,0.3111548946,0,419,235,4902499,255,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-20,222,15870,73,465,73,1551,1.7293550873,0.2859745535,0,536,298,4902314,323,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-21,223,15870,73,465,73,1551,1.7141504208,0.2672697519,0,685,378,4902078,410,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-22,224,15870,74,465,73,1551,1.6966128464999999,0.23191789470000002,0,874,480,4901780,519,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-23,225,15870,74,465,73,1551,1.676375749,0.2146658308,0,1113,608,4901402,658,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-24,226,15870,75,465,74,1551,1.653970157,0.20381325990000002,0,1416,771,4900923,834,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-25,228,15870,75,465,74,1551,1.6297192561,0.20504038930000001,0,1800,977,4900315,1057,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-26,230,15870,76,465,74,1551,1.6038199235000001,0.1721023639,0,2287,1238,4899546,1340,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-27,233,15870,77,465,75,1551,1.5771273898,0.1567138238,0,2903,1569,4898581,1689,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-28,237,15870,78,465,76,1551,1.5481481327000002,0.141985404,0,3670,1975,4897421,2082,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-29,242,15870,79,465,77,1551,1.5166639999,0.1337535822,0,4607,2460,4896046,2520,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-30,247,15870,81,465,78,1551,1.4845903227,0.1314654499,0,5732,3026,4894442,3000,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-03-31,254,15870,83,465,79,1551,1.4530153187,0.1348068658,0,7058,3670,4892602,3513,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-01,262,15870,86,465,81,1551,1.4220058415,0.1264380227,0,8599,4387,4890532,4042,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-02,272,15870,89,465,83,1551,1.3911072842,0.1238106625,0,10354,5168,4888247,4573,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-03,282,15870,92,465,85,1551,1.3602323901,0.1327234767,0,12321,5996,4885773,5079,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-04,294,15870,96,465,87,1551,1.329834443,0.1184045974,0,14486,6850,4883156,5531,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-05,307,15870,100,465,90,1551,1.2994931409000001,0.11561637150000001,0,16820,7699,4880449,5903,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-06,321,15870,105,465,92,1551,1.2688271908,0.11869536600000001,0,19286,8509,4877721,6167,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-07,336,15870,110,465,95,1551,1.2378531575,0.1103162912,0,21832,9242,4875045,6296,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-08,351,15870,115,465,98,1551,1.207952496,0.10740086330000001,0,24400,9858,4872504,6269,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-09,365,15870,119,465,101,1551,1.1786594018,0.1,0,26923,10320,4870176,6074,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-10,379,15870,124,465,104,1551,1.1505650364,0.1,0,29338,10595,4868065,5771,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-11,392,15870,128,465,107,1551,1.1238632747,0.1,0,31648,10726,4865946,5579,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-12,404,15870,132,465,110,1551,1.0986868618,0.1,0,33898,10778,4863810,5465,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-13,414,15870,136,465,112,1551,1.0753216373,0.1,0,36111,10788,4861669,5393,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-14,422,15870,139,465,114,1551,1.0548890373,0.1,0,38300,10774,4859528,5345,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-15,430,15870,141,465,116,1551,1.0370920962,0.1,0,40472,10748,4857392,5309,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-16,437,15870,144,465,117,1551,1.0224311003,0.1,6,42630,10714,4855262,5280,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-17,442,15870,146,465,119,1551,1.0114096763,0.1,13,44778,10677,4853140,5255,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-18,447,15870,148,465,120,1551,1.0036017262,0.1,19,46916,10638,4851025,5232,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-19,451,15870,149,465,121,1551,0.9991746799000001,0.1,26,49045,10598,4848919,5209,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-20,454,15870,150,465,122,1551,0.9982124377,0.1,33,51165,10556,4846821,5187,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-21,457,15870,152,465,123,1551,1.0003612369,0.1,40,53275,10515,4844732,5165,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-22,460,15870,152,465,123,1551,1.0054593273,0.1,47,55377,10473,4842652,5144,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-23,461,15870,153,465,124,1551,1.012844278,0.1,54,57470,10431,4840581,5122,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-24,463,15870,154,465,124,1551,1.0222928565,0.1,61,59554,10388,4838519,5100,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-25,464,15870,154,465,125,1551,1.0333048275,0.1,68,61629,10345,4836467,5077,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-26,465,15870,155,465,125,1551,1.0448549481,0.1,76,63695,10302,4834423,5055,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-27,466,15870,155,465,125,1551,1.0565647197,0.1,83,65752,10259,4832389,5032,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-28,466,15870,155,465,126,1551,1.0679133861,0.1016386506,91,67800,10216,4830364,5009,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-29,466,15870,155,465,126,1551,1.0785799344,0.1043329861,98,69839,10173,4828349,4985,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-04-30,466,15870,155,465,126,1551,1.08803004,0.1016049755,105,71869,10130,4826343,4962,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-01,466,15870,155,465,126,1551,1.0961073052,0.1050467727,113,73888,10085,4824346,4939,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-02,466,15870,155,465,126,1551,1.1027474029,0.1031299415,120,75897,10039,4822359,4917,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-03,466,15870,155,465,126,1551,1.1074218256,0.10178055200000001,128,77898,9993,4820381,4894,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-04,465,15870,155,465,126,1551,1.1105084490000001,0.10088952050000001,135,79889,9947,4818413,4871,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-05,465,15870,155,465,126,1551,1.1120445357,0.1004460905,143,81870,9901,4816455,4847,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-06,464,15870,155,465,126,1551,1.1123419104,0.1,150,83842,9855,4814507,4824,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-07,463,15870,154,465,126,1551,1.1119716903,0.1,157,85804,9809,4812569,4800,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-08,462,15870,154,465,126,1551,1.1111969747,0.1,165,87757,9762,4810640,4776,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-09,462,15870,154,465,126,1551,1.1101164852,0.1,172,89701,9717,4808713,4759,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-10,461,15870,154,465,126,1551,1.109483257,0.1,179,91645,9680,4806759,4769,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-11,460,15870,153,465,126,1551,1.1093754756,0.1,187,93597,9657,4804768,4808,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-12,459,15870,153,465,126,1551,1.1098591672,0.1,194,95569,9656,4802736,4867,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-13,458,15870,153,465,126,1551,1.1110869781,0.1,201,97569,9681,4800660,4944,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-14,458,15870,153,465,125,1551,1.1127720103,0.1,209,99604,9733,4798532,5037,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-15,458,15870,152,465,125,1551,1.1148652287,0.1,216,101680,9813,4796346,5146,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-16,458,15870,152,465,125,1551,1.1172100952,0.1,223,103804,9921,4794097,5272,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-17,458,15870,153,465,126,1551,1.1193949801,0.1,230,105983,10059,4791775,5415,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-18,459,15870,153,465,126,1551,1.1205978542,0.1,238,108224,10228,4789373,5576,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-19,461,15870,153,465,126,1551,1.1207897587,0.1,245,110541,10430,4786875,5757,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-20,462,15870,154,465,126,1551,1.1197262082,0.1,252,112938,10667,4784277,5959,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-21,465,15870,154,465,127,1551,1.1173929967,0.1,260,115415,10937,4781576,6181,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-22,468,15870,155,465,127,1551,1.113665096,0.1,267,117986,11243,4778757,6429,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-23,471,15870,156,465,128,1551,1.1088284801,0.1,275,120662,11587,4775816,6695,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-24,476,15870,158,465,129,1551,1.1029066403,0.1,283,123445,11964,4772774,6955,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-25,481,15870,159,465,130,1551,1.0965779378,0.1,290,126332,12367,4769634,7207,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-26,486,15870,161,465,131,1551,1.0903408904,0.1,298,129323,12788,4766389,7461,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-27,492,15870,163,465,132,1551,1.0845934896,0.1,307,132418,13226,4763037,7718,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-28,499,15870,165,465,134,1551,1.0803798812,0.1,315,135619,13679,4759572,7982,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-29,506,15870,167,465,135,1551,1.0779038182,0.1,323,138929,14147,4755992,8253,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-30,514,15870,170,465,137,1551,1.077334041,0.1,332,142350,14630,4752292,8531,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-05-31,523,15870,173,465,138,1551,1.0791012448,0.1,341,145887,15127,4748470,8816,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-01,532,15870,176,465,140,1551,1.0829769515,0.1,350,149542,15639,4744521,9110,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-02,541,15870,179,465,142,1551,1.0890650645,0.1,360,153319,16167,4740442,9413,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-03,551,15870,182,465,144,1551,1.0970678662,0.1,370,157220,16710,4736229,9724,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-04,561,15870,185,465,146,1551,1.1060637403,0.1,380,161253,17270,4731876,10043,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-05,572,15870,189,465,149,1551,1.1156137701,0.1,390,165418,17846,4727383,10372,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-06,583,15870,192,465,151,1551,1.1253459682,0.1,401,169717,18438,4722747,10710,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-07,595,15870,196,465,153,1551,1.134053531,0.1,412,174157,19047,4717959,11057,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-08,607,15870,200,465,156,1551,1.1416176381,0.1,423,178740,19673,4713020,11413,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-09,619,15870,204,465,158,1551,1.1470737324,0.1,435,183469,20316,4707925,11778,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-10,632,15870,209,465,161,1551,1.1502801234,0.1,447,188351,20977,4702668,12153,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-11,646,15870,213,465,164,1551,1.1511829253,0.1,460,193386,21656,4697249,12538,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-12,660,15870,218,465,167,1551,1.1505851316,0.1,472,198579,22353,4691662,12932,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-13,674,15870,222,465,170,1551,1.1481366227,0.1,486,203941,23069,4685896,13336,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-14,689,15870,227,465,173,1551,1.1444527525,0.1,500,209477,23803,4679947,13750,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-15,704,15870,232,465,176,1551,1.1399177792,0.1,514,215181,24556,4673820,14173,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-16,719,15870,237,465,179,1551,1.1349157128,0.1,528,221053,25329,4667515,14606,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-17,735,15870,243,465,183,1551,1.1301174427,0.1,543,227118,26120,4661006,15049,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-18,752,15870,248,465,186,1551,1.126433913,0.1,559,233366,26930,4654306,15501,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-19,769,15870,254,465,190,1551,1.1240023007,0.1,575,239793,27759,4647416,15964,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-20,786,15870,259,465,194,1551,1.1230431867,0.1,592,246385,28608,4640352,16436,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-21,804,15870,265,465,197,1551,1.1238599051,0.1,609,253224,29475,4633032,16918,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-22,822,15870,271,465,201,1551,1.1261660222,0.1,627,260247,30362,4625517,17409,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-23,841,15870,278,465,205,1551,1.1298133169,0.1,645,267459,31268,4617804,17910,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-24,860,15870,284,465,209,1551,1.1347861263,0.1,664,274873,32193,4609880,18420,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-25,880,15870,291,465,214,1551,1.1406313366,0.1,683,282496,33136,4601739,18939,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-26,900,15870,297,465,218,1551,1.1472074724999999,0.1,703,290328,34098,4593379,19467,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-27,920,15870,304,465,222,1551,1.1535526496,0.1,723,298374,35078,4584796,20003,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-28,941,15870,311,465,227,1551,1.1595527872,0.1,744,306641,36078,4575983,20549,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-29,963,15870,318,465,231,1551,1.1651937368,0.1,766,315128,37095,4566943,21102,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-06-30,984,15870,325,465,236,1551,1.1702527827,0.1,789,323839,38128,4557672,21662,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-07-01,1007,15870,333,465,241,1551,1.174047774,0.1,812,332779,39179,4548163,22231,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-07-02,1030,15870,340,465,246,1551,1.1776671827,0.1,835,341955,40247,4538412,22806,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-07-03,1053,15870,348,465,251,1551,1.1801137936,0.1,860,351369,41332,4528415,23389,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-07-04,1076,15870,356,465,256,1551,1.1819885067,0.1,885,361019,42432,4518177,23977,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-07-05,1100,15870,364,465,261,1551,1.1833344175,0.1,911,370907,43545,4507695,24571,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-07-06,1125,15870,372,465,266,1551,1.1842979721,0.1,937,381039,44673,4496965,25170,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-07-07,1150,15870,380,465,272,1551,1.1847132511,0.1,964,391418,45815,4485981,25773,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-07-08,1175,15870,389,465,277,1551,1.1850189631,0.1,992,402048,46970,4474743,26382,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-07-09,1201,15870,397,465,283,1551,1.1852464449,0.1,1021,412919,48135,4463261,26993,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-07-10,1227,15870,406,465,288,1551,1.185564287,0.1,1051,424043,49312,4451523,27607,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-07-11,1253,15870,415,465,294,1551,1.1861104157,0.1,1081,435417,50497,4439533,28223,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
2020-07-12,1280,15870,424,465,300,1551,1.1866571015,0.1,1112,447044,51691,4427289,28840,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-16
